id,title,description,image_link,link,price,"City name","Property type",Address,"Listing type"
194439,"Local Comercial en venta en Centro (Málaga) - Málaga | Gilmar","365.18 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/80102ce7-550a-46c1-85a5-7bbb3a360e13/ACP%20194439%20FOTOS%20(25).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-local-centro-malaga-malaga-referencia-194439/,"373,000.00 EUR","Centro (Málaga)","Local Comercial","36.72439850231573, -4.417162346327638",Comprar
198203,"Ático en alquiler en Marbella Este - Málaga | Gilmar Consulting","3 hab, 2 baños, 200.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/9c4f23f9-e420-4bd5-9eb4-cbb9ccaa3b0a/IMG_1258.jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-marbella-este-malaga-referencia-198203/,"2,000.00 EUR","Marbella Este",Viviendas,"36.50436218708008, -4.828379321358038",Alquilar
196999,"Piso en venta en Estepona Oeste - Málaga | Gilmar Consulting","2 hab, 2 baños, 145.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/03874d72-f732-4e17-b228-12841b0c06e2/DSC_0509%20copia.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-196999/,"297,000.00 EUR","Estepona Oeste",Viviendas,"36.42495651136403, -5.197272838904818",Comprar
193638,"Oficina en venta en Centro (Málaga) - Málaga | Gilmar Consulting","29.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/3c519b0e-a2bf-467a-85b7-d991d36a6e3c/6.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-oficina-centro-malaga-malaga-referencia-193638/,"98,000.00 EUR","Centro (Málaga)",Oficinas,"36.72011773150027, -4.423562210809479",Comprar
193782,"Ático en venta en Marbella Ciudad - Málaga | Gilmar Consulting","3 hab, 4 baños, 218.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/95ee304c-f8af-4be1-8660-c336b4c5db6e/_CMC2109%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-193782/,"1,280,000.00 EUR","Marbella Ciudad",Viviendas,"36.504729402487, -4.88402877651741",Comprar
198286,"Apartamento en venta en Estepona Oeste - Málaga | Gilmar Consulting","1 hab, 1 baños, 65.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/e243b746-f954-4ea1-b0f9-232b20851f45/Fachada.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-estepona-oeste-malaga-referencia-198286/,"167,000.00 EUR","Estepona Oeste",Viviendas,"36.42915589396089, -5.20005207023383",Comprar
128767,"Apartamento en alquiler en Puerto Banús - Málaga | Gilmar Consulting","2 hab, 2 baños, 100.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/https://gcfiles2.blob.core.windows.net/fotosacp/fotosacp/None/2018-10/7a038043-458c-4291-938c-35f27709fcad/DSCN1838.JPG?w=1440,https://www.gilmar.es/inmueble/alquilar-piso-puerto-banus-malaga-referencia-128767/,"1,600.00 EUR","Puerto Banús",Viviendas,"40.416634, -3.703804",Alquilar
189912,"Local Comercial en alquiler en Puerto Banús - Málaga | Gilmar","170.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-09/96cd8e7d-0f16-4a74-b5bc-720db6acd25d/WhatsApp%20Image%202023-09-19%20at%2018.14.30.jpeg?w=1440,https://www.gilmar.es/inmueble/alquilar-local-puerto-banus-malaga-referencia-189912/,"7,500.00 EUR","Puerto Banús",Locales,"36.4933714900668, -4.9512432580667864",Alquilar
196887,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","5 hab, 4 baños, 420.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/159f05ed-6414-4048-a5ab-442bdfc41a0d/Web_ec_PAN_Villa_Persia_Villa_MiMove_01.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-196887/,"1,885,000.00 EUR","Marbella Este",Viviendas,"36.50227338521161, -4.809609190286891",Comprar
197012,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","5 hab, 6 baños, 547.9 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/c34fe440-6f7d-42fe-af98-3aa25e59dcef/La-Vera-25-Piscina.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-197012/,"2,750,000.00 EUR","Marbella Este",Viviendas,"36.50146068524406, -4.773039442614549",Comprar
197261,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","10 hab, 8 baños, 492.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/f2ad1907-fb73-40fe-8477-22b69666e8e4/WhatsApp%20Image%202022-05-18%20at%202.41.14%20PM.jpeg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-197261/,"1,880,000.00 EUR","Marbella Este",Viviendas,"36.49772467691272, -4.75370423056938",Comprar
196437,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","5 hab, 6 baños, 635.59 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/abfc2670-5b01-4e31-8155-bd802a45d91b/_CMC3812%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-196437/,"2,995,000.00 EUR","Marbella Este",Viviendas,"36.494806456207506, -4.738585748979601",Comprar
196660,"Ático-Dúplex en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","4 hab, 3 baños, 171.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/6037459d-1e51-49cc-b548-a09e5413fce6/_CMC3972%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-196660/,"550,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.50963668688248, -4.913699306823058",Comprar
196810,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","2 hab, 2 baños, 105.64 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/e6f6f4b3-5850-4c82-800a-38afbe039f36/_CMC5977%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-196810/,"1,160,000.00 EUR","Marbella Ciudad",Viviendas,"36.504636101352126, -4.894058671261405",Comprar
197296,"Chalet Independiente en venta en Milla de Oro - Marb. Club - Málaga","3 hab, 2 baños, 173.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/a54b269a-c530-47d9-82b7-27e53affd953/_CMC6404%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-197296/,"1,100,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.514601302351224, -4.916567560338605",Comprar
196084,"Edificio Residencial en venta en Mijas - Málaga | Gilmar Consulting","420.1 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/fca9363b-3b1e-45f6-a94a-5614a06e86b0/30%20SENDA%20LITORAL.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-edificio-mijas-malaga-referencia-196084/,"1,995,000.00 EUR",Mijas,Edificios,"36.49067715353017, -4.720968086175983",Comprar
195954,"Ático-Dúplex en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 2 baños, 147.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/3f6fe6dd-40fc-4c6e-ab55-ca47c55ded6d/_CMC2649%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-195954/,"1,100,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.50704868073332, -4.919837808422014",Comprar
196561,"Ático-Dúplex en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","1 hab, 2 baños, 114.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/2d407d0d-7596-4592-84dc-91d6f90d9d95/_CMC3855%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-196561/,"375,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.51362371944796, -4.915547607595571",Comprar
196863,"Chalet Adosado en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","5 hab, 4 baños, 186.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/42ed1d7f-0c53-4398-98f3-4f886aff1adf/IMG_4663.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-196863/,"1,250,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.511319684743306, -4.920761527555475",Comprar
196919,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","5 hab, 5 baños, 248.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/9bbc650a-ca5d-441b-8221-becd9bb0b8a7/Villa%20Leon-D3674-Drumelia-02.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-196919/,"2,395,000.00 EUR","Marbella Este",Viviendas,"36.508356364284666, -4.806934802402963",Comprar
194195,"Ático-Dúplex en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","5 hab, 6 baños, 377.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/f52f55c6-81ce-4dfe-9d40-7846090c37c5/_CMC9491%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-194195/,"2,350,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.51084304094277, -4.914912454668313",Comprar
194202,"Piso en venta en Marbella Ciudad - Málaga | Gilmar Consulting","2 hab, 1 baños, 100.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/0de085a9-a7a1-4424-a366-60a4a586a18a/_CMC0839%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-194202/,"379,000.00 EUR","Marbella Ciudad",Viviendas,"36.50936106192086, -4.882235002092201",Comprar
194417,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","4 hab, 3 baños, 255.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/8628188e-4cdf-41a2-bff8-fc19da28a345/_CMC6966%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-194417/,"799,000.00 EUR","Marbella Este",Viviendas,"36.506901808414796, -4.860588582645988",Comprar
194851,"Chalet Pareado en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 3 baños, 450.57 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/56e69152-5fde-4a26-90fe-c7e6e3130eb7/_HGF4726.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-194851/,"1,550,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.52355660535331, -4.923017028582833",Comprar
194976,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","4 hab, 5 baños, 446.7 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/be1ca34f-4730-4fdd-b61d-5ff18c36a2eb/WhatsApp%20Image%202024-02-21%20at%202.53.17%20PM.jpeg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-194976/,"2,300,000.00 EUR","Marbella Este",Viviendas,"36.50554593656251, -4.771423967719742",Comprar
195031,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","3 hab, 4 baños, 241.95 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/bc704962-eccb-45db-91c5-2af0d4c763fc/_CMC1889%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-195031/,"775,000.00 EUR","Marbella Este",Viviendas,"36.497845189841065, -4.786891790659431",Comprar
195102,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","4 hab, 6 baños, 426.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/e74a95d5-7d72-4065-b779-329f06ad19a8/3.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-195102/,"2,995,000.00 EUR","Marbella Este",Viviendas,"36.487715721037404, -4.753693736761624",Comprar
195169,"Chalet Independiente en venta en Marbella Ciudad - Málaga | Gilmar","5 hab, 4 baños, 559.8 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/bfba0e20-2fc7-4f47-831a-dbad7bf23b56/_CMC6359%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-ciudad-malaga-referencia-195169/,"1,550,000.00 EUR","Marbella Ciudad",Viviendas,"36.523793136694486, -4.898650593447751",Comprar
195681,"Chalet Pareado en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","5 hab, 6 baños, 603.71 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-04/1428a7f2-e5d8-45a0-8e65-c83c641613b3/DSC04033%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-195681/,"2,300,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.52100009367117, -4.915446042821671",Comprar
195802,"Ático-Dúplex en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 3 baños, 160.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/e2c73254-4365-4df7-8bf4-2c867237d403/117944-22681163188797_9.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-195802/,"730,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.51073335772678, -4.916935903755155",Comprar
190915,"Apartamento en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 3 baños, 210.4 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-10/eb7ce145-638e-4b7f-a47d-128c60737844/_CMC9451%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-190915/,"2,490,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.50493007591656, -4.90724152083842",Comprar
191576,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","3 hab, 2 baños, 152.37 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-12/392ce23e-45f1-46f4-881a-0ae1c086061e/_CMC9918%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-191576/,"790,000.00 EUR","Marbella Ciudad",Viviendas,"36.5116287659282, -4.896141578967388",Comprar
191724,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","3 hab, 3 baños, 100.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-11/616ef01b-2ead-47c2-a277-84c67f6a472d/_CMC9698%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-191724/,"690,000.00 EUR","Marbella Ciudad",Viviendas,"36.5050233896124, -4.888829200344032",Comprar
192126,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","4 hab, 2 baños, 132.09 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-11/74390648-fd52-4a8e-bd8c-9b95566eeec1/_CMC9835%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-192126/,"530,000.00 EUR","Marbella Ciudad",Viviendas,"36.512526154341536, -4.888750292014642",Comprar
192614,"Chalet Pareado en venta en Marbella Ciudad - Málaga | Gilmar","6 hab, 5 baños, 206.45 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/3c60fee5-ec85-4fe6-8384-02dd8a0e6739/_CMC2177%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-ciudad-malaga-referencia-192614/,"490,000.00 EUR","Marbella Ciudad",Viviendas,"36.523912752367316, -4.889346044340095",Comprar
192973,"Ático-Dúplex en venta en Marbella Este - Málaga | Gilmar Consulting","4 hab, 2 baños, 142.33 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/c5bca38e-5369-4ace-815b-f3c355fdb43c/_CMC0362%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-este-malaga-referencia-192973/,"540,000.00 EUR","Marbella Este",Viviendas,"36.497300945665536, -4.79995566203691",Comprar
193059,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","3 hab, 5 baños, 428.94 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/2d2b7f7e-6571-47db-adca-4f153c368830/2.%20INFOGRAFIA%203.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-193059/,"2,200,000.00 EUR","Marbella Este",Viviendas,"36.50593101399318, -4.774819115798088",Comprar
193133,"Ático en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 2 baños, 178.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/121d3e7e-71b7-40bd-9147-b687c2d53a32/1.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-193133/,"838,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.51043481586346, -4.918973266532525",Comprar
193207,"Ático-Dúplex en venta en Marbella Ciudad - Málaga | Gilmar Consulting","2 hab, 3 baños, 137.29 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/474bf1bd-c8f5-4b6f-beda-1c24da46d12c/_CMC0431%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-193207/,"375,000.00 EUR","Marbella Ciudad",Viviendas,"36.515247389951185, -4.901798768212957",Comprar
193503,"Chalet Adosado en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","4 hab, 3 baños, 174.02 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/e0e8e71b-e240-4c0d-99c8-3016907783b7/IMG20240126125535.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-193503/,"550,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.517712838978525, -4.922415084996916",Comprar
193829,"Apartamento en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 4 baños, 235.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-01/313a346c-80ab-4a62-93ec-66217f4a1b6f/HR%20Sierra%20Blanca%201.2.3-19%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-193829/,"1,495,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.5278101620354, -4.910017731170179",Comprar
193870,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","4 hab, 3 baños, 211.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-02/e0fd9292-b93d-408c-9634-d7f632a3b65f/481-HDR.jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-193870/,"990,000.00 EUR","Marbella Ciudad",Viviendas,"36.512915073083086, -4.898092040695467",Comprar
193902,"Apartamento en venta en Milla de Oro - Marb. Club - Málaga | Gilmar","3 hab, 2 baños, 162.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-03/fac5c2ed-e6ea-4c52-bb1d-fe0d2cc184cd/_CMC1835%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-milla-de-oro-marb-club-malaga-referencia-193902/,"1,150,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.50732190757799, -4.915547105190673",Comprar
187761,"Ático-Dúplex en venta en Marbella Este - Málaga | Gilmar Consulting","3 hab, 4 baños, 156.76 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/a1d55ad5-86cf-4c99-adee-7cf0f660057e/_CMC5934%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-este-malaga-referencia-187761/,"870,000.00 EUR","Marbella Este",Viviendas,"36.4953173398883, -4.776678156261013",Comprar
187905,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","5 hab, 6 baños, 322.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/caa10757-5f92-425a-8ff7-5ad549b721ae/Villa%20Caribe%20-%20Drumelia%20Exclusive%201%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-187905/,"2,880,000.00 EUR","Marbella Este",Viviendas,"36.484021100750546, -4.754051248943919",Comprar
187910,"Apartamento en venta en Marbella Ciudad - Málaga | Gilmar Consulting","3 hab, 2 baños, 109.65 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/a534fd3e-1a5d-4235-a25d-167ae172a42e/_CMC4540%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-ciudad-malaga-referencia-187910/,"520,000.00 EUR","Marbella Ciudad",Viviendas,"36.511986723168995, -4.879414513380446",Comprar
187982,"Apartamento en venta en Marbella Este - Málaga | Gilmar Consulting","3 hab, 4 baños, 205.74 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/15e6bb72-8f12-41e7-a9e9-8b64e71e01c8/4.PNG?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-este-malaga-referencia-187982/,"1,025,000.00 EUR","Marbella Este",Viviendas,"36.51521931897754, -4.827702581312612",Comprar
188171,"Ático en venta en Marbella Este - Málaga | Gilmar Consulting","3 hab, 4 baños, 251.17 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-07/11cd5fcd-157e-48ae-8d74-2d0b30be96f3/3.PNG?w=1440,https://www.gilmar.es/inmueble/comprar-piso-marbella-este-malaga-referencia-188171/,"1,180,000.00 EUR","Marbella Este",Viviendas,"36.51547270532868, -4.829277708610179",Comprar
188657,"Chalet Independiente en venta en Marbella Este - Málaga | Gilmar","6 hab, 5 baños, 346.0 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2024-05/ede6be7f-26e8-4eb5-b105-3dc69138ca71/_CMC5956%20(FILEminimizer).jpg?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-marbella-este-malaga-referencia-188657/,"2,300,000.00 EUR","Marbella Este",Viviendas,"36.485571440626494, -4.757861485556864",Comprar
188678,"Chalet Independiente en venta en Milla de Oro - Marb. Club - Málaga","4 hab, 4 baños, 637.86 m²",https://gilmar.cloudimg.io/v7/_imagenes_/2023-08/933b7470-8e08-44e2-88ed-a38c4e9cf399/2.JPG?w=1440,https://www.gilmar.es/inmueble/comprar-chalet-milla-de-oro-marb-club-malaga-referencia-188678/,"2,350,000.00 EUR","Milla de Oro - Marb. Club",Viviendas,"36.518166174506234, -4.911157800117039",Comprar
